loc,length,bug type,approach
29,3,Unhandled-Exceptions,code snippet injection
33,5,Unhandled-Exceptions,code snippet injection
39,9,Unhandled-Exceptions,code snippet injection
50,5,Unhandled-Exceptions,code snippet injection
56,3,Unhandled-Exceptions,code snippet injection
60,3,Unhandled-Exceptions,code snippet injection
65,8,Unhandled-Exceptions,code snippet injection
78,5,Unhandled-Exceptions,code snippet injection
85,2,Unhandled-Exceptions,code snippet injection
88,3,Unhandled-Exceptions,code snippet injection
92,3,Unhandled-Exceptions,code snippet injection
100,5,Unhandled-Exceptions,code snippet injection
133,9,Unhandled-Exceptions,code snippet injection
148,4,Unhandled-Exceptions,code snippet injection
156,2,Unhandled-Exceptions,code snippet injection
182,5,Unhandled-Exceptions,code snippet injection
199,4,Unhandled-Exceptions,code snippet injection
211,3,Unhandled-Exceptions,code snippet injection
